0.0,0.0,117.56,107.47,5817.6,0.0,2508.2,3 Battery fault
0.0,0.0,37.746,115.01,10963.0,0.0,4000.2,3 Battery fault
15.584,0.0,-8.7796,47.645,92.575,36.742,421.25,2 Generator fault
0.0,0.0,-19.805,102.98,488.2,0.0,990.52,3 Battery fault
0.0,2.7057,5.0203,59.525,-2608.0,6.2488,-230.3,1 Motor fault
1.6558,0.0,-8.4969,51.0,-21.786,3.8168,417.33,2 Generator fault
-6.6577,0.0,12.763,124.78,4995.9,-15.158,2423.6,0 No fault
28.834,0.0,14.893,88.745,4014.6,69.493,1851.9,0 No fault
-20.686,-95.164,33.547,119.43,2416.4,-207.38,1662.7,4 ICE fault
0.0,0.0,-10.971,46.569,608.07,0.0,555.5,3 Battery fault
0.011814,0.0,41.255,91.146,4161.8,0.027314,1912.7,3 Battery fault
-4.3351,0.0,8.7269,65.475,3404.3,-9.8959,1489.2,2 Generator fault
13.86,1.2877,-16.959,52.096,1238.3,35.694,776.46,0 No fault
0.0,0.0,-33.91,92.223,3569.1,0.0,1757.0,1 Motor fault
-15.358,0.24811,-18.404,94.005,213.9,-33.902,839.81,4 ICE fault
-15.788,0.0,8.379,77.065,3697.1,-35.381,1666.7,0 No fault
15.388,0.0,-9.0882,65.327,-409.8,36.278,428.48,2 Generator fault
25.297,0.0,15.044,108.1,4541.6,60.634,2158.9,0 No fault
0.47807,0.0,-1.3695,18.51,-343.38,1.0995,58.276,2 Generator fault
0.0,0.0,-1.9807,10.978,0.48907,0.00018627,91.275,1 Motor fault
-2.852,-13.34,59.839,126.0,5028.4,-36.288,2442.8,0 No fault
0.0,0.0,-12.938,68.104,378.45,0.0,670.49,3 Battery fault
52.261,-92.956,-8.254,127.74,4052.2,-80.467,2186.1,4 ICE fault
54.532,0.0,18.305,147.21,5605.6,137.19,2779.2,0 No fault
0.0,0.0,-1.1601,13.939,-229.88,0.0,51.857,3 Battery fault
46.642,0.0,16.851,133.37,5244.4,115.8,2563.9,0 No fault
16.813,0.0,14.047,109.34,4582.2,39.75,2180.5,0 No fault
0.0,0.0,39.177,97.36,11524.0,0.0,4009.3,1 Motor fault
35.611,0.03229,-19.397,105.63,38.478,86.89,887.55,4 ICE fault
-18.763,0.0,10.473,112.0,4656.1,-41.866,2223.1,0 No fault
0.0,0.0,-29.599,119.16,1861.6,0.0,1506.3,1 Motor fault
0.0,0.0,-6.9811,51.15,-313.72,0.0,337.48,3 Battery fault
-11.975,0.0,8.0735,67.273,3434.0,-26.996,1512.4,0 No fault
